"country_name","year","v2x_libdem","v2fsuffrage","e_migdppc","e_mipopula","e_pt_coup"
"Ukraine",1999,0.266,100,4751.32,49269.032,0
"Ukraine",2000,0.241,100,5165.81,49007.56,0
"United Kingdom",1981,0.741,100,20319,56431.931,0
"United Kingdom",1982,0.741,100,20650,56549.862,0
"United Kingdom",1983,0.739,100,21366,56667.793,0
"United Kingdom",1984,0.736,100,21869,56785.724,0
"United Kingdom",1985,0.736,100,22579,56903.655,0
"United Kingdom",1986,0.736,100,23498,57021.586,0
"United Kingdom",1987,0.737,100,24536,57139.517,0
"United Kingdom",1988,0.738,100,25679,57257.448,0
"United Kingdom",1989,0.738,100,26164,57375.379,0
"United Kingdom",1990,0.756,100,26189,57493.31,0
"United Kingdom",1991,0.756,100,25792.01,57696.226,0
"United Kingdom",1992,0.755,100,25790.18,57899.142,0
"United Kingdom",1993,0.76,100,26349.34,58102.058,0
"United Kingdom",1994,0.763,100,27277.54,58304.974,0
"United Kingdom",1995,0.763,100,27861.22,58507.89,0
"United Kingdom",1996,0.763,100,28472.25,58710.806,0
"United Kingdom",1997,0.759,100,29259.76,58913.722,0
"United Kingdom",1998,0.761,100,30077.38,59116.638,0
"United Kingdom",1999,0.783,100,30932.54,59319.554,0
"United Kingdom",2000,0.799,100,31946.04,59522.47,0
"Uruguay",1981,0.048,0,10643,2938.866,0
"Uruguay",1982,0.049,0,9578,2957.881,0
"Uruguay",1983,0.049,0,8950,2976.896,0
"Uruguay",1984,0.059,0,8805,2995.911,0
"Uruguay",1985,0.542,100,8901,3014.926,0
"Uruguay",1986,0.712,100,9628,3033.94,0
"Uruguay",1987,0.736,100,10305,3052.955,0
"Uruguay",1988,0.736,100,10256,3071.97,0
"Uruguay",1989,0.737,100,10305,3090.985,0
"Uruguay",1990,0.767,100,10305,3110,0
"Uruguay",1991,0.77,100,10586.41,3131.8,0
"Uruguay",1992,0.77,100,11349.54,3153.6,0
"Uruguay",1993,0.77,100,11581.7,3175.4,0
"Uruguay",1994,0.768,100,12344.15,3197.2,0
"Uruguay",1995,0.792,100,12092.64,3219,0
"Uruguay",1996,0.795,100,12660.16,3240.8,0
"Uruguay",1997,0.794,100,13226.48,3262.6,0
"Uruguay",1998,0.807,100,13744.32,3284.4,0
"Uruguay",1999,0.806,100,13348.76,3306.2,0
"Uruguay",2000,0.801,100,13050.06,3328,0
"Algeria",1981,0.096,100,4991,19434.354,0
"Algeria",1982,0.099,100,5145,20062.648,0
"Algeria",1983,0.099,100,5243,20690.942,0
"Algeria",1984,0.1,100,5361,21319.236,0
"Algeria",1985,0.101,100,5469,21947.53,0
"Algeria",1986,0.101,100,5262,22575.824,0
"Algeria",1987,0.101,100,5088,23204.118,0
"Algeria",1988,0.105,100,4850,23832.412,0
"Algeria",1989,0.109,100,4889,24460.706,0
"Algeria",1990,0.146,100,4697,25089,0
"Algeria",1991,0.141,100,4708.23,25623,0
"Algeria",1992,0.083,0,4850.22,26157,2
"Algeria",1993,0.083,0,4816.92,26691,0
"Algeria",1994,0.097,0,4856.99,27225,0
"Algeria",1995,0.116,100,5142.38,27759,0
"Algeria",1996,0.158,100,5451.63,28293,0
"Algeria",1997,0.154,100,5638.48,28827,0
"Algeria",1998,0.151,100,6069.78,29361,0
"Algeria",1999,0.156,100,6421.51,29895,0
"Algeria",2000,0.156,100,6834.55,30429,0
"Angola",1981,0.057,100,1471,6898.4,0
"Angola",1982,0.057,100,1374,7053.8,0
"Angola",1983,0.057,100,1288,7209.2,0
"Angola",1984,0.057,100,1259,7364.6,0
"Angola",1985,0.057,100,1242,7520,0
"Angola",1986,0.057,100,1106,7675.4,0
"Angola",1987,0.057,100,1211,7830.8,0
"Angola",1988,0.057,100,1360,7986.2,0
"Angola",1989,0.057,100,1360,8141.6,0
"Angola",1990,0.062,100,1384,8297,0
"Angola",1991,0.067,100,1437.15,8505,0
"Angola",1992,0.075,100,1389.33,8713,0
"Angola",1993,0.088,100,1080.48,8921,0
"Angola",1994,0.088,100,1120.85,9129,0
"Angola",1995,0.09,100,1319.16,9337,0
"Angola",1996,0.09,100,1533.98,9545,0
"Angola",1997,0.09,100,1687.32,9753,0
"Angola",1998,0.09,100,1811.17,9961,0
"Angola",1999,0.09,100,1899.42,10169,0
"Angola",2000,0.09,100,2013.64,10377,0
"Armenia",1991,0.356,100,8141.67,3343.36,0
"Armenia",1992,0.347,100,4699.61,3309.938,0
"Armenia",1993,0.336,100,4130.15,3276.515,0
"Armenia",1994,0.322,100,4392.98,3243.092,0
"Armenia",1995,0.276,100,4703.13,3209.67,0
"Armenia",1996,0.234,100,4811.49,3176.247,0
"Armenia",1997,0.224,100,4836.04,3142.824,0
"Armenia",1998,0.213,100,4994.05,3109.401,0
"Armenia",1999,0.211,100,5000.45,3075.979,0
"Armenia",2000,0.21,100,5139.83,3042.556,0
"Azerbaijan",1991,0.111,100,7319.14,7260.754,0
"Azerbaijan",1992,0.206,100,5639,7321.67,0
"Azerbaijan",1993,0.178,100,4315.36,7382.587,0
"Azerbaijan",1994,0.076,100,3453.36,7443.503,1
"Azerbaijan",1995,0.086,100,2999.32,7504.419,1
"Azerbaijan",1996,0.085,100,3074.22,7565.335,0
"Azerbaijan",1997,0.086,100,3347.61,7626.251,0
"Azerbaijan",1998,0.084,100,3550.36,7687.168,0
"Azerbaijan",1999,0.081,100,3959.78,7748.084,0
"Azerbaijan",2000,0.083,100,4214.89,7809,0
"Belarus",1991,0.378,100,11170.76,10230.361,0
"Belarus",1992,0.454,100,9960.84,10245.512,0
"Belarus",1993,0.451,100,9077.44,10260.663,0
"Belarus",1994,0.424,100,7932,10275.814,0
"Belarus",1995,0.37,100,6993.62,10290.965,0
"Belarus",1996,0.344,100,7128.35,10306.116,0
"Belarus",1997,0.144,100,7885.02,10321.267,0
"Belarus",1998,0.135,100,8481.97,10336.418,0
"Belarus",1999,0.123,100,8689.71,10351.569,0
"Belarus",2000,0.114,100,9110.98,10366.72,0
"Cameroon",1981,0.084,100,2153,9074.2,0
"Cameroon",1982,0.094,100,2257,9386.4,0
"Cameroon",1983,0.097,100,2345,9698.6,0
"Cameroon",1984,0.103,100,2450,10010.8,1
"Cameroon",1985,0.103,100,2585,10323,0
"Cameroon",1986,0.103,100,2683,10635.2,0
"Cameroon",1987,0.103,100,2471,10947.4,0
"Cameroon",1988,0.103,100,2287,11259.6,0
"Cameroon",1989,0.103,100,2021,11571.8,0
"Cameroon",1990,0.13,100,1930,11884,0
"Cameroon",1991,0.14,100,1833.35,12229.9,0
"Cameroon",1992,0.144,100,1754.25,12575.8,0
"Cameroon",1993,0.153,100,1677.14,12921.7,0
"Cameroon",1994,0.153,100,1615.6,13267.6,0
"Cameroon",1995,0.153,100,1648.64,13613.5,0
"Cameroon",1996,0.154,100,1710.11,13959.4,0
"Cameroon",1997,0.152,100,1780.5,14305.3,0
"Cameroon",1998,0.155,100,1847.22,14651.2,0
"Cameroon",1999,0.155,100,1902.27,14997.1,0
"Cameroon",2000,0.163,100,1961.09,15343,0
"Chad",1981,0.029,0,521,4653.9,0
"Chad",1982,0.028,0,524,4785.8,0
"Chad",1983,0.034,0,577,4917.7,0
"Chad",1984,0.034,0,601,5049.6,0
"Chad",1985,0.034,0,642,5181.5,0
"Chad",1986,0.034,0,662,5313.4,0
"Chad",1987,0.034,0,663,5445.3,0
"Chad",1988,0.034,0,692,5577.2,0
"Chad",1989,0.034,0,685,5709.1,1
"Chad",1990,0.046,100,692,5841,0
"Chad",1991,0.061,0,703.28,6051.2,1
"Chad",1992,0.062,0,698.74,6261.4,0
"Chad",1993,0.076,0,680.8,6471.6,1
"Chad",1994,0.081,0,713.83,6681.8,0
"Chad",1995,0.081,0,700.71,6892,0
"Chad",1996,0.078,100,694.1,7102.2,0
"Chad",1997,0.1,100,719.15,7312.4,0
"Chad",1998,0.1,100,753.86,7522.6,0
"Chad",1999,0.1,100,733.78,7732.8,0
"Chad",2000,0.1,100,716.04,7943,0
"China",1981,0.056,100,1962,997193.4,0
"China",1982,0.056,100,2128,1012525.8,0
"China",1983,0.056,100,2227,1027858.2,0
"China",1984,0.056,100,2444,1043190.6,0
"China",1985,0.056,100,2619,1058523,0
"China",1986,0.054,100,2748,1073855.4,0
"China",1987,0.054,100,2931,1089187.8,0
"China",1988,0.054,100,3045,1104520.2,0
"China",1989,0.053,100,3022,1119852.6,0
"China",1990,0.052,100,2982,1135185,0
"China",1991,0.052,100,3051.32,1147931,0
"China",1992,0.052,100,3227.74,1160677,0
"China",1993,0.054,100,3506.48,1173423,0
"China",1994,0.054,100,3730.16,1186169,0
"China",1995,0.055,100,3999.73,1198915,0
"China",1996,0.055,100,4219.64,1211661,0
"China",1997,0.055,100,4310.83,1224407,0
"China",1998,0.055,100,4309.85,1237153,0
"China",1999,0.055,100,4466.74,1249899,0
"China",2000,0.056,100,4730.35,1262645,0
"Democratic Republic of the Congo",1981,0.035,100,950,30016.4,0
"Democratic Republic of the Congo",1982,0.033,100,920,31019.8,0
"Democratic Republic of the Congo",1983,0.033,100,909,32023.2,0
"Democratic Republic of the Congo",1984,0.033,100,932,33026.6,0
"Democratic Republic of the Congo",1985,0.033,100,909,34030,0
"Democratic Republic of the Congo",1986,0.033,100,923,35033.4,0
"Democratic Republic of the Congo",1987,0.033,100,918,36036.8,0
"Democratic Republic of the Congo",1988,0.035,100,894,37040.2,0
"Democratic Republic of the Congo",1989,0.034,100,861,38043.6,0
"Democratic Republic of the Congo",1990,0.053,100,813,39047,0
"Democratic Republic of the Congo",1991,0.057,100,737.93,40327.2,0
"Democratic Republic of the Congo",1992,0.065,0,656.69,41607.4,0
"Democratic Republic of the Congo",1993,0.038,0,563.71,42887.6,0
"Democratic Republic of the Congo",1994,0.038,0,525.39,44167.8,0
"Democratic Republic of the Congo",1995,0.037,0,531.99,45448,0
"Democratic Republic of the Congo",1996,0.038,0,523.87,46728.2,0
"Democratic Republic of the Congo",1997,0.027,0,489.64,48008.4,0
"Democratic Republic of the Congo",1998,0.04,0,472.92,49288.6,0
"Democratic Republic of the Congo",1999,0.045,0,452,50568.8,0
"Democratic Republic of the Congo",2000,0.054,0,414.05,51849,0
"Republic of the Congo",1981,0.033,100,3625,1733.205,0
"Republic of the Congo",1982,0.033,100,4355,1792.404,0
"Republic of the Congo",1983,0.033,100,4473,1851.604,0
"Republic of the Congo",1984,0.033,100,4664,1910.803,0
"Republic of the Congo",1985,0.033,100,4484,1970.003,0
"Republic of the Congo",1986,0.033,100,4058,2029.202,0
"Republic of the Congo",1987,0.033,100,3953,2088.402,0
"Republic of the Congo",1988,0.033,100,3908,2147.601,0
"Republic of the Congo",1989,0.033,100,3865,2206.801,0
"Republic of the Congo",1990,0.068,100,3794,2266,0
"Republic of the Congo",1991,0.177,0,3862.57,2349.8,0
"Republic of the Congo",1992,0.2,100,3940.97,2433.6,0
"Republic of the Congo",1993,0.307,100,3874.17,2517.4,0
"Republic of the Congo",1994,0.297,100,3635.99,2601.2,0
"Republic of the Congo",1995,0.298,100,3763.6,2685,0
"Republic of the Congo",1996,0.304,100,3988.88,2768.8,0
"Republic of the Congo",1997,0.249,0,3899.76,2852.6,0
"Republic of the Congo",1998,0.073,0,4042.78,2936.4,0
"Republic of the Congo",1999,0.074,0,3925.69,3020.2,0
"Republic of the Congo",2000,0.072,0,4159.22,3104,0
"Djibouti",1981,0.083,100,3091,287.843,0
"Djibouti",1982,0.079,100,3043,296.537,0
"Djibouti",1983,0.083,100,2963,305.231,0
"Djibouti",1984,0.083,100,2944,313.925,0
"Djibouti",1985,0.083,100,2880,322.619,0
"Djibouti",1986,0.083,100,2743,331.312,0
"Djibouti",1987,0.083,100,2670,340.006,0
"Djibouti",1988,0.083,100,2652,348.7,0
"Djibouti",1989,0.083,100,2436,357.394,0
"Djibouti",1990,0.085,100,2308,366.088,0
"Djibouti",1991,0.083,100,2013.34,372.561,0
"Djibouti",1992,0.097,100,2141.63,379.035,0
"Djibouti",1993,0.11,100,2290.78,385.508,0
"Djibouti",1994,0.111,100,2175.36,391.982,0
"Djibouti",1995,0.111,100,2262.43,398.455,0
"Djibouti",1996,0.111,100,2082,404.928,0
"Djibouti",1997,0.111,100,2080.51,411.402,0
"Djibouti",1998,0.118,100,1974.57,417.875,0
"Djibouti",1999,0.117,100,1930.51,424.349,0
"Djibouti",2000,0.12,100,1881,430.822,1
"Dominican Republic",1981,0.291,100,3846,5835.469,0
"Dominican Republic",1982,0.309,100,3826,5974.084,0
"Dominican Republic",1983,0.308,100,3905,6112.698,0
"Dominican Republic",1984,0.303,100,3830,6251.313,0
"Dominican Republic",1985,0.303,100,3653,6389.928,0
"Dominican Republic",1986,0.288,100,3682,6528.542,0
"Dominican Republic",1987,0.273,100,3877,6667.156,0
"Dominican Republic",1988,0.269,100,3821,6805.771,0
"Dominican Republic",1989,0.272,100,4219,6944.386,0
"Dominican Republic",1990,0.251,100,3939,7083,0
"Dominican Republic",1991,0.238,100,3969.57,7215.7,0
"Dominican Republic",1992,0.238,100,4185.41,7348.4,0
"Dominican Republic",1993,0.235,100,4490.02,7481.1,0
"Dominican Republic",1994,0.221,100,4597.15,7613.8,0
"Dominican Republic",1995,0.232,100,4851.63,7746.5,0
"Dominican Republic",1996,0.276,100,5198.57,7879.2,0
"Dominican Republic",1997,0.328,100,5616.89,8011.9,0
"Dominican Republic",1998,0.341,100,6012.69,8144.6,0
"Dominican Republic",1999,0.352,100,6419.78,8277.3,0
"Dominican Republic",2000,0.359,100,6788.08,8410,0
"Gabon",1981,0.104,100,8625,735.952,0
"Gabon",1982,0.104,100,8099,758.402,0
"Gabon",1983,0.104,100,8281,780.851,0
"Gabon",1984,0.104,100,8612,803.301,0
"Gabon",1985,0.105,100,8131,825.751,0
"Gabon",1986,0.105,100,7818,848.201,0
"Gabon",1987,0.104,100,6320,870.651,0
"Gabon",1988,0.104,100,6982,893.1,0
"Gabon",1989,0.104,100,7422,915.55,0
"Gabon",1990,0.153,100,7646,938,0
"Gabon",1991,0.183,100,8296.57,967.8,0
"Gabon",1992,0.199,100,8194.5,997.6,0
"Gabon",1993,0.199,100,8551.06,1027.4,0
"Gabon",1994,0.201,100,9192.56,1057.2,0
"Gabon",1995,0.201,100,9833.99,1087,0
"Gabon",1996,0.202,100,10389.21,1116.8,0
"Gabon",1997,0.206,100,11202.84,1146.6,0
"Gabon",1998,0.206,100,11758.16,1176.4,0
"Gabon",1999,0.205,100,10648.09,1206.2,0
"Gabon",2000,0.2,100,10637.8,1236,0
"The Gambia",1981,0.325,100,1521,698.396,1
"The Gambia",1982,0.324,100,1581,726.269,0
"The Gambia",1983,0.325,100,1482,754.143,0
"The Gambia",1984,0.326,100,1462,782.016,0
"The Gambia",1985,0.332,100,1451,809.889,0
"The Gambia",1986,0.332,100,1422,837.762,0
"The Gambia",1987,0.341,100,1406,865.635,0
"The Gambia",1988,0.343,100,1417,893.509,0
"The Gambia",1989,0.343,100,1407,921.382,0
"The Gambia",1990,0.344,100,1400,949.255,0
"The Gambia",1991,0.344,100,1390.7,991.118,0
"The Gambia",1992,0.338,100,1391.41,1032.981,0
"The Gambia",1993,0.327,100,1385.59,1074.844,0
"The Gambia",1994,0.129,0,1345.04,1116.707,2
"The Gambia",1995,0.078,0,1317.24,1158.57,0
"The Gambia",1996,0.083,100,1336.85,1200.432,0
"The Gambia",1997,0.128,100,1308.49,1242.295,0
"The Gambia",1998,0.131,100,1324.92,1284.158,0
"The Gambia",1999,0.13,100,1385.63,1326.021,0
"The Gambia",2000,0.128,100,1440.86,1367.884,0
"Georgia",1991,0.139,100,9535.05,5361.307,0
"Georgia",1992,0.099,100,5286.92,5296.407,0
"Georgia",1993,0.162,100,3792.62,5231.508,0
"Georgia",1994,0.165,100,3463.48,5166.608,0
"Georgia",1995,0.172,100,3610.84,5101.708,0
"Georgia",1996,0.211,100,4030.88,5036.808,0
"Georgia",1997,0.21,100,4480.9,4971.908,0
"Georgia",1998,0.214,100,4619.9,4907.009,0
"Georgia",1999,0.215,100,4763.35,4842.109,0
"Georgia",2000,0.21,100,4891.66,4777.209,0
"Guinea-Bissau",1981,0.049,0,1173,809.747,0
"Guinea-Bissau",1982,0.049,0,1195,830.441,0
"Guinea-Bissau",1983,0.049,0,1129,851.134,0
"Guinea-Bissau",1984,0.049,100,1162,871.828,0
"Guinea-Bissau",1985,0.049,100,1184,892.522,0
"Guinea-Bissau",1986,0.05,100,1146,913.216,0
"Guinea-Bissau",1987,0.05,100,1183,933.91,0
"Guinea-Bissau",1988,0.05,100,1235,954.603,0
"Guinea-Bissau",1989,0.05,100,1259,975.297,0
"Guinea-Bissau",1990,0.053,100,1270,995.991,0
"Guinea-Bissau",1991,0.054,100,1282.73,1024.292,0
"Guinea-Bissau",1992,0.062,100,1287.28,1052.593,0
"Guinea-Bissau",1993,0.087,100,1280.34,1080.894,0
"Guinea-Bissau",1994,0.145,100,1284.93,1109.195,0
"Guinea-Bissau",1995,0.221,100,1310.19,1137.496,0
"Guinea-Bissau",1996,0.221,100,1337.47,1165.796,0
"Guinea-Bissau",1997,0.22,100,1388.1,1194.097,0
"Guinea-Bissau",1998,0.22,100,1130.81,1222.398,1
"Guinea-Bissau",1999,0.217,0,1256.08,1250.699,2
"Guinea-Bissau",2000,0.241,100,1230.64,1279,1
"Jamaica",1981,0.374,100,5040,2240.715,0
"Jamaica",1982,0.374,100,5019,2252.627,0
"Jamaica",1983,0.376,100,5117,2264.539,0
"Jamaica",1984,0.42,100,5059,2276.451,0
"Jamaica",1985,0.419,100,4814,2288.363,0
"Jamaica",1986,0.419,100,4884,2300.274,0
"Jamaica",1987,0.419,100,5254,2312.186,0
"Jamaica",1988,0.422,100,5397,2324.098,0
"Jamaica",1989,0.44,100,5748,2336.01,0
"Jamaica",1990,0.454,100,6035,2347.922,0
"Jamaica",1991,0.454,100,6116.58,2374.676,0
"Jamaica",1992,0.457,100,6292.03,2401.431,0
"Jamaica",1993,0.486,100,6414.48,2428.186,0
"Jamaica",1994,0.496,100,6517.05,2454.94,0
"Jamaica",1995,0.499,100,6656.28,2481.694,0
"Jamaica",1996,0.501,100,6648.93,2508.449,0
"Jamaica",1997,0.502,100,6523.64,2535.204,0
"Jamaica",1998,0.53,100,6432.65,2561.958,0
"Jamaica",1999,0.53,100,6485.32,2588.712,0
"Jamaica",2000,0.563,100,6531.28,2615.467,0
"Kazakhstan",1991,0.173,100,10557.12,16261.531,0
"Kazakhstan",1992,0.179,100,10012.61,16124.932,0
"Kazakhstan",1993,0.183,100,9173.64,15988.333,0
"Kazakhstan",1994,0.178,100,8178.79,15851.734,0
"Kazakhstan",1995,0.169,100,7674.06,15715.135,0
"Kazakhstan",1996,0.146,100,7826.86,15578.536,0
"Kazakhstan",1997,0.148,100,8093.8,15441.937,0
"Kazakhstan",1998,0.147,100,8088.65,15305.338,0
"Kazakhstan",1999,0.139,100,8421.35,15168.739,0
"Kazakhstan",2000,0.139,100,9309.42,15032.14,0
"Kyrgyzstan",1991,0.17,100,5161.9,4429.343,0
"Kyrgyzstan",1992,0.208,100,4362.11,4476.2,0
"Kyrgyzstan",1993,0.207,100,3764.94,4523.056,0
"Kyrgyzstan",1994,0.198,100,2993.83,4569.913,0
"Kyrgyzstan",1995,0.179,100,2776.03,4616.77,0
"Kyrgyzstan",1996,0.174,100,2901.55,4663.627,0
"Kyrgyzstan",1997,0.168,100,3114.68,4710.484,0
"Kyrgyzstan",1998,0.171,100,3105.96,4757.34,0
"Kyrgyzstan",1999,0.17,100,3144.46,4804.197,0
"Kyrgyzstan",2000,0.168,100,3246.38,4851.054,0
"Laos",1981,0.065,0,1199,3384.888,0
"Laos",1982,0.065,0,1256,3476.618,0
"Laos",1983,0.065,0,1283,3568.347,0
"Laos",1984,0.065,0,1344,3660.076,0
"Laos",1985,0.065,0,1382,3751.806,0
"Laos",1986,0.068,0,1409,3843.535,0
"Laos",1987,0.068,0,1350,3935.264,0
"Laos",1988,0.068,0,1286,4026.993,0
"Laos",1989,0.09,100,1428,4118.723,0
"Laos",1990,0.092,100,1481,4210.452,0
"Laos",1991,0.085,100,1512.48,4339.18,0
"Laos",1992,0.082,100,1563.91,4467.908,0
"Laos",1993,0.088,100,1622.55,4596.636,0
"Laos",1994,0.087,100,1718.12,4725.364,0
"Laos",1995,0.088,100,1801.54,4854.093,0
"Laos",1996,0.089,100,1899.9,4982.821,0
"Laos",1997,0.089,100,2002.24,5111.549,0
"Laos",1998,0.089,100,2050.88,5240.277,0
"Laos",1999,0.09,100,2167.78,5369.005,0
"Laos",2000,0.09,100,2262.24,5497.733,0
"Libya",1981,0.048,100,6760,3172.811,0
"Libya",1982,0.048,100,6661,3280.257,0
"Libya",1983,0.048,100,6237,3387.703,0
"Libya",1984,0.048,100,5695,3495.149,0
"Libya",1985,0.048,100,6092,3602.595,0
"Libya",1986,0.051,100,5370,3710.041,0
"Libya",1987,0.051,100,4465,3817.487,0
"Libya",1988,0.051,100,4670,3924.933,0
"Libya",1989,0.051,100,4873,4032.379,0
"Libya",1990,0.051,100,4921,4139.825,0
"Libya",1991,0.051,100,5977.34,4237.388,0
"Libya",1992,0.051,100,6113.35,4334.95,0
"Libya",1993,0.051,100,6190.68,4432.512,1
"Libya",1994,0.051,100,6645.08,4530.075,0
"Libya",1995,0.05,100,6898.95,4627.638,0
"Libya",1996,0.05,100,7543.94,4725.2,0
"Libya",1997,0.05,100,8422.21,4822.762,0
"Libya",1998,0.05,100,8545.48,4920.325,0
"Libya",1999,0.05,100,9064.07,5017.888,0
"Libya",2000,0.05,100,9770.98,5115.45,0
"Madagascar",1981,0.098,100,1492,8985.2,0
"Madagascar",1982,0.098,100,1423,9279.4,0
"Madagascar",1983,0.097,100,1395,9573.6,0
"Madagascar",1984,0.097,100,1305,9867.8,0
"Madagascar",1985,0.098,100,1296,10162,0
"Madagascar",1986,0.1,100,1267,10456.2,0
"Madagascar",1987,0.102,100,1258,10750.4,0
"Madagascar",1988,0.104,100,1240,11044.6,0
"Madagascar",1989,0.106,100,1251,11338.8,0
"Madagascar",1990,0.113,100,1262,11633,0
"Madagascar",1991,0.128,100,1160.67,12043.9,0
"Madagascar",1992,0.147,100,1152.65,12454.8,1
"Madagascar",1993,0.267,100,1154.19,12865.7,0
"Madagascar",1994,0.37,100,1132.17,13276.6,0
"Madagascar",1995,0.357,100,1129.85,13687.5,0
"Madagascar",1996,0.353,100,1132.44,14098.4,0
"Madagascar",1997,0.292,100,1152.15,14509.3,0
"Madagascar",1998,0.286,100,1174.23,14920.2,0
"Madagascar",1999,0.288,100,1206.89,15331.1,0
"Madagascar",2000,0.291,100,1238.78,15742,0
"Moldova",1991,0.317,100,7957.69,4401.084,0
"Moldova",1992,0.384,100,5546.37,4404.369,0
"Moldova",1993,0.388,100,5383.86,4407.655,0
"Moldova",1994,0.424,100,3662.21,4410.94,0
"Moldova",1995,0.429,100,3558.83,4414.226,0
"Moldova",1996,0.428,100,3305.5,4417.512,0
"Moldova",1997,0.427,100,3322.48,4420.797,0
"Moldova",1998,0.449,100,3078.01,4424.083,0
"Moldova",1999,0.472,100,2949.91,4427.368,0
"Moldova",2000,0.453,100,2989.53,4430.654,0
"Namibia",1990,0.402,100,5007,1471.314,0
"Namibia",1991,0.491,100,5239.03,1513.483,0
"Namibia",1992,0.491,100,5532.67,1555.651,0
"Namibia",1993,0.491,100,5294.24,1597.82,0
"Namibia",1994,0.339,100,5545.46,1639.988,0
"Namibia",1995,0.556,100,5638.77,1682.157,0
"Namibia",1996,0.556,100,5687.12,1724.326,0
"Namibia",1997,0.556,100,5796.63,1766.494,0
"Namibia",1998,0.556,100,5859.88,1808.663,0
"Namibia",1999,0.552,100,5926.43,1850.831,0
"Namibia",2000,0.533,100,5971.81,1893,0
"Rwanda",1981,0.122,100,1706,5322.4,0
"Rwanda",1982,0.153,100,1680,5506.8,0
"Rwanda",1983,0.153,100,1722,5691.2,0
"Rwanda",1984,0.151,100,1597,5875.6,0
"Rwanda",1985,0.151,100,1621,6060,0
"Rwanda",1986,0.151,100,1642,6244.4,0
"Rwanda",1987,0.151,100,1586,6428.8,0
"Rwanda",1988,0.152,100,1538,6613.2,0
"Rwanda",1989,0.153,100,1476,6797.6,0
"Rwanda",1990,0.157,100,1398,6982,0
"Rwanda",1991,0.183,100,1282.26,7111.6,0
"Rwanda",1992,0.196,100,1301.69,7241.2,0
"Rwanda",1993,0.131,100,1110.92,7370.8,0
"Rwanda",1994,0.109,0,707.3,7500.4,2
"Rwanda",1995,0.115,0,1049.24,7630,0
"Rwanda",1996,0.116,0,976.41,7759.6,0
"Rwanda",1997,0.119,0,932.01,7889.2,0
"Rwanda",1998,0.121,0,950.39,8018.8,0
"Rwanda",1999,0.123,0,975.84,8148.4,0
"Rwanda",2000,0.104,0,1023.62,8278,0
"Sri Lanka",1981,0.336,100,3049,15286.9,0
"Sri Lanka",1982,0.243,100,3151,15517.8,0
"Sri Lanka",1983,0.3,100,3268,15748.7,0
"Sri Lanka",1984,0.299,100,3387,15979.6,0
"Sri Lanka",1985,0.299,100,3484,16210.5,0
"Sri Lanka",1986,0.292,100,3607,16441.4,0
"Sri Lanka",1987,0.282,100,3590,16672.3,0
"Sri Lanka",1988,0.274,100,3633,16903.2,0
"Sri Lanka",1989,0.261,100,3677,17134.1,0
"Sri Lanka",1990,0.267,100,3864,17365,0
"Sri Lanka",1991,0.268,100,4214.98,17572.1,0
"Sri Lanka",1992,0.275,100,4020.97,17779.2,0
"Sri Lanka",1993,0.277,100,4247.02,17986.3,0
"Sri Lanka",1994,0.296,100,4500.82,18193.4,0
"Sri Lanka",1995,0.342,100,4702.29,18400.5,0
"Sri Lanka",1996,0.342,100,5187.71,18607.6,0
"Sri Lanka",1997,0.342,100,5628.53,18814.7,0
"Sri Lanka",1998,0.334,100,5440.22,19021.8,0
"Sri Lanka",1999,0.333,100,5488.52,19228.9,0
"Sri Lanka",2000,0.312,100,5841.09,19436,0
"Eswatini",1981,0.113,100,3049,638.764,0
"Eswatini",1982,0.113,100,3005,666.081,0
"Eswatini",1983,0.113,100,2888,693.398,2
"Eswatini",1984,0.111,100,2858,720.715,0
"Eswatini",1985,0.111,100,2812,748.032,0
"Eswatini",1986,0.111,100,3210,775.348,0
"Eswatini",1987,0.111,100,3403,802.665,0
"Eswatini",1988,0.11,100,3492,829.982,0
"Eswatini",1989,0.11,100,3668,857.299,0
"Eswatini",1990,0.109,100,3881,884.616,0
"Eswatini",1991,0.109,100,3851.29,907.129,0
"Eswatini",1992,0.109,100,3901.4,929.643,0
"Eswatini",1993,0.108,100,3982.28,952.156,0
"Eswatini",1994,0.106,100,4134.21,974.67,0
"Eswatini",1995,0.106,100,4383.68,997.183,0
"Eswatini",1996,0.106,100,4514.55,1019.696,0
"Eswatini",1997,0.106,100,4620.92,1042.21,0
"Eswatini",1998,0.099,100,4712.54,1064.723,0
"Eswatini",1999,0.1,100,4827.29,1087.237,0
"Eswatini",2000,0.101,100,4894.52,1109.75,0
"Tajikistan",1991,0.148,100,4270.37,5367.8,0
"Tajikistan",1992,0.081,100,2832.7,5463.6,0
"Tajikistan",1993,0.061,100,2482.41,5559.4,0
"Tajikistan",1994,0.056,100,1928.32,5655.2,0
"Tajikistan",1995,0.055,100,1666.18,5751,0
"Tajikistan",1996,0.057,100,1559.52,5846.8,0
"Tajikistan",1997,0.057,100,1552.63,5942.6,0
"Tajikistan",1998,0.065,100,1589.33,6038.4,0
"Tajikistan",1999,0.069,100,1621.32,6134.2,0
"Tajikistan",2000,0.078,100,1723.36,6230,0
"Togo",1981,0.063,100,1423,2583.719,0
"Togo",1982,0.063,100,1323,2686.063,0
"Togo",1983,0.063,100,1211,2788.406,0
"Togo",1984,0.063,100,1239,2890.75,0
