"age","campaign_interest","vote_primary","vote_pres","right_track","ideology","govt_corrupt"
79,1,4,-1,2,2,4
67,2,1,-1,2,3,2
-9,3,-1,-1,1,6,2
50,1,8,-1,1,7,2
-9,1,-1,-1,2,99,3
71,2,-1,-1,2,4,3
37,1,6,1,2,3,2
38,1,5,-1,2,2,2
44,2,-1,-1,1,6,2
37,2,-1,-1,1,6,2
50,1,-1,-1,2,6,2
45,1,10,-1,2,4,2
41,1,-1,-1,2,2,2
-9,1,8,-1,1,1,3
73,1,5,-1,2,1,2
23,2,-1,-1,2,99,2
59,1,-1,-1,2,4,2
-9,1,-1,-1,2,99,3
39,2,-1,-1,2,3,4
67,2,-1,-1,1,99,2
46,2,-1,-1,1,99,4
67,2,-1,-1,2,4,4
54,1,-1,-1,1,6,4
59,2,-1,-1,2,4,2
80,1,1,-1,2,4,4
26,3,-1,-1,2,2,2
18,1,10,-1,2,4,3
62,2,-1,-1,1,6,4
37,2,5,-1,2,2,3
32,1,-1,-1,2,2,4
54,1,-1,-1,1,4,4
34,1,5,-1,2,3,3
60,2,-1,-1,1,99,4
74,2,-1,-1,1,6,3
34,1,10,-1,2,3,2
62,1,8,-1,1,6,4
36,3,-1,-1,2,99,2
44,1,-1,-1,2,4,4
57,1,1,-1,2,4,2
74,2,1,-1,2,99,3
44,2,-1,-1,2,2,3
45,2,-9,-9,2,99,3
30,3,-1,-1,2,3,2
24,3,-1,-1,1,3,3
63,2,-1,-1,1,5,3
66,1,8,-1,1,6,2
54,2,8,-1,2,2,3
75,1,1,-1,2,2,3
31,3,5,-1,2,99,4
58,1,5,-1,2,3,3
45,2,8,-1,1,6,2
74,1,1,-1,2,4,4
29,1,3,-1,2,2,3
32,2,1,-1,2,2,3
35,2,1,-1,2,99,3
63,1,1,-1,2,3,4
32,2,7,-1,2,5,2
35,2,10,-1,2,99,3
68,1,1,-1,2,2,3
31,2,-1,-1,1,6,4
50,2,5,-1,2,1,4
77,1,-1,-1,1,5,4
41,3,-1,-1,2,99,5
37,1,1,-1,2,3,4
50,1,-1,-1,1,4,3
40,2,-1,-1,1,4,3
35,1,-1,-1,2,4,2
25,3,-1,-1,2,4,3
30,1,-1,-1,2,2,3
65,1,-1,-1,1,99,4
68,1,1,-1,2,99,3
53,2,1,-1,2,4,4
78,1,-1,-1,2,4,3
40,2,1,-1,2,2,4
47,1,-1,-1,2,7,2
44,2,-9,-1,2,4,4
66,2,8,-1,2,6,2
76,1,1,-1,2,99,3
67,3,-1,-1,1,4,4
-9,1,-1,-1,1,4,3
68,1,5,-1,2,2,3
76,3,5,-1,2,99,2
64,1,4,-1,2,6,3
29,2,-1,-1,2,2,2
44,3,-1,-1,2,4,3
36,3,-1,-1,1,99,4
52,1,8,-1,1,99,3
33,2,-1,-1,2,5,4
51,3,8,-1,2,3,3
25,1,-1,-1,2,99,4
66,2,-1,-1,2,6,3
38,2,1,1,2,3,2
42,2,-1,-1,1,6,2
65,1,-1,-1,1,7,3
55,3,-1,-1,2,99,-9
20,2,-1,-1,2,3,2
75,1,9,-1,2,4,3
26,2,-1,-1,2,4,2
36,1,8,-1,1,7,2
34,1,5,-1,2,4,2
39,3,1,-1,2,3,2
21,2,-1,-1,1,6,2
38,3,-1,-1,2,2,4
34,2,1,-1,2,2,3
67,2,1,-1,2,99,4
63,3,-1,-1,1,99,4
41,1,-1,-1,2,5,2
75,2,1,-1,2,3,4
68,1,1,-1,2,2,2
73,1,-1,-1,2,3,3
20,2,-1,-1,1,99,5
31,2,-1,-1,2,2,2
34,2,5,-1,2,3,2
32,1,8,-1,1,5,4
50,3,-1,-1,2,2,3
-9,2,1,-1,2,4,3
33,2,-1,-1,1,6,4
65,1,8,-1,2,7,3
71,1,8,-1,1,6,4
34,3,-1,-1,1,99,3
54,3,-1,-1,1,99,2
66,2,-1,-1,2,4,4
44,3,7,-1,1,4,2
52,2,-1,-1,2,6,4
70,1,1,-1,2,4,2
34,3,8,-1,1,99,3
43,1,-1,-1,1,6,2
36,3,-1,-1,2,4,3
58,1,-1,-1,2,4,2
-9,2,-1,-1,1,4,4
75,1,5,-1,2,4,2
53,2,-1,-1,1,4,2
65,3,1,-1,2,4,3
52,3,-1,-1,2,99,2
35,1,-1,-1,2,2,3
63,1,-1,2,1,99,3
28,2,-1,-1,2,6,2
33,1,-1,-1,2,3,4
57,2,8,-1,2,6,4
65,3,-1,-1,2,99,2
65,3,-1,-1,-8,2,-8
48,1,5,-1,2,99,2
25,3,-1,-1,2,4,1
64,2,8,-1,1,5,3
80,1,-1,-1,2,4,3
49,2,-1,-1,1,1,5
67,1,1,-1,2,4,3
59,2,-1,-1,2,4,2
39,3,8,-1,2,6,3
61,3,1,-1,2,4,3
40,3,-1,-1,2,99,1
52,2,-1,-1,2,4,2
46,1,3,-1,2,4,3
51,1,8,-1,1,6,4
-9,1,1,-1,2,3,4
63,1,8,-1,2,7,3
31,2,-1,-1,1,6,3
80,1,8,-1,1,6,3
80,1,8,-1,2,6,3
51,1,-1,-1,2,2,3
59,2,-1,-1,2,5,2
55,1,2,-1,2,99,4
29,2,-1,-1,1,3,3
20,3,-1,-1,1,3,2
80,2,8,-1,2,99,4
47,1,-1,-1,2,5,2
28,2,1,-1,2,3,2
48,1,-1,-1,2,6,2
63,1,1,-1,2,1,2
33,3,-1,-1,2,99,2
55,1,-1,-1,2,2,4
29,3,-1,-1,2,2,3
51,1,-1,-1,2,4,4
38,2,1,-1,2,5,4
-9,2,8,-1,2,6,3
80,1,-1,-1,1,7,3
34,2,-1,-1,2,4,2
43,1,-1,-1,2,3,2
41,2,-1,-1,2,2,2
51,1,-1,-1,1,5,2
58,1,-1,-1,2,7,2
35,2,-1,-1,2,99,1
55,3,-1,-1,1,5,4
35,1,6,-1,2,2,2
38,2,5,-1,2,1,2
39,1,-1,-1,2,4,2
39,1,8,-1,1,7,2
60,1,-1,-1,2,1,2
56,2,-1,-1,2,6,4
60,2,-1,-1,2,99,3
-9,1,-9,-1,-9,99,4
32,1,-1,-1,2,3,2
24,2,4,-1,2,2,3
42,3,-1,-1,2,99,1
72,1,2,-1,2,4,4
35,2,-1,-1,2,2,4
-9,2,8,-1,1,7,3
30,2,-1,-1,2,4,2
60,2,-1,-1,2,6,2
71,1,1,-1,2,4,3
63,1,10,-1,2,4,3
33,2,8,-1,1,6,2
27,1,8,-1,1,7,3
44,3,8,-1,1,6,3
62,1,5,-1,2,1,4
80,1,-1,-1,1,6,3
63,1,1,-1,2,2,4
43,1,8,-1,1,7,3
78,1,8,-1,1,6,2
73,1,8,-1,1,7,2
18,1,1,-1,2,2,3
31,2,-1,-1,2,2,3
19,2,5,-1,2,1,3
70,2,8,-1,1,7,4
35,3,-1,-1,2,4,2
74,2,1,-1,2,2,4
37,2,-1,-1,2,7,2
37,3,-1,-1,2,4,3
73,1,1,-1,2,3,3
57,2,-1,-1,2,4,4
21,2,-1,-1,2,4,1
29,3,10,-1,2,4,4
52,1,8,-1,2,6,3
33,2,-1,-1,2,4,3
40,3,-1,-1,2,4,2
80,2,1,-1,2,1,4
30,1,6,-1,2,1,3
29,2,-1,-1,2,99,2
40,3,8,-1,2,4,3
74,1,-1,-1,2,2,4
25,1,-1,-1,2,2,2
64,1,8,2,1,6,4
50,1,5,-1,2,2,2
48,2,-1,-1,2,4,3
25,3,-1,-1,2,99,5
80,3,-1,-1,1,5,4
60,2,8,-1,2,4,2
72,3,8,-1,2,4,4
69,1,1,-1,2,2,4
19,2,-1,-1,2,5,3
80,2,1,-1,2,3,3
49,2,-1,-1,2,99,2
54,2,8,-1,2,6,4
46,1,1,-1,2,3,3
80,1,4,-1,2,4,1
29,2,-1,-1,1,99,2
27,3,-1,-1,1,4,3
23,3,-1,-1,2,99,2
-9,1,-1,-1,2,6,3
-9,3,-1,-1,2,6,2
77,1,8,-1,2,6,4
68,2,-1,-1,2,4,4
77,1,8,-1,1,6,2
80,1,8,2,2,6,2
68,1,-1,-1,1,6,2
73,3,6,-1,2,2,4
36,1,-1,-1,2,2,4
26,2,10,-1,1,5,2
46,1,-1,-1,1,5,3
55,3,-1,-1,1,5,-9
35,2,-1,-1,1,4,3
41,3,-1,-1,2,3,3
26,2,1,-1,2,3,4
-9,1,-1,-1,2,4,4
65,1,8,-1,2,-9,2
80,1,-1,-1,1,7,3
59,1,5,-1,2,1,2
58,1,4,-1,2,5,4
45,1,-1,-1,1,5,4
-9,1,1,-1,2,4,4
53,2,1,-1,2,99,2
-9,1,-1,-1,2,3,3
41,1,-1,-1,2,2,4
34,1,-1,-1,2,1,2
36,1,1,-1,2,3,3
-9,2,-1,-1,1,6,4
69,3,8,-1,2,6,4
29,1,-1,-1,2,4,1
30,2,-1,-1,1,2,4
66,3,-1,-1,2,5,4
75,1,-1,-1,2,2,4
69,3,1,-1,1,99,4
73,1,8,-1,2,7,4
52,2,1,-1,2,99,3
32,2,8,-1,2,4,2
76,1,8,-1,1,7,3
55,1,8,-1,1,5,3
80,2,8,-1,2,6,4
28,1,-1,-1,2,6,2
49,1,1,-1,2,2,2
52,1,8,-1,2,7,3
68,2,9,-1,2,4,3
19,3,-1,-1,2,99,3
80,2,-1,-1,1,99,2
51,2,5,-1,2,2,2
77,3,-1,-1,2,6,4
64,1,7,-1,1,2,2
65,1,8,-1,1,6,2
33,1,8,-1,1,4,3
30,1,1,-1,2,2,3
38,1,-1,-1,1,6,3
66,1,1,-1,2,2,4
20,2,-1,-1,1,6,4
80,1,8,-1,1,6,3
72,1,8,-1,1,6,4
67,1,-1,-1,2,3,3
48,1,8,-1,1,6,3
21,3,5,-1,2,2,2
78,2,-1,-1,1,4,4
34,3,-1,-1,2,4,2
80,1,-1,2,1,6,3
34,2,-1,-1,2,4,4
41,3,-1,-1,2,6,3
73,1,-1,-1,2,1,2
38,1,8,-1,2,4,2
69,1,-1,-1,2,4,2
76,1,-1,-1,2,6,3
53,3,4,-1,2,5,2
49,1,8,-1,1,6,3
40,1,3,1,2,3,3
80,1,1,-1,2,3,4
28,1,5,-1,2,1,1
57,1,8,-1,1,5,3
71,1,1,-1,2,3,4
38,3,1,-1,2,1,3
79,3,-1,-1,2,5,5
36,1,6,-1,2,2,4
21,1,-1,-1,2,4,2
42,1,6,-1,2,2,4
61,3,-1,-1,2,5,4
53,1,1,-1,2,4,4
-9,3,-9,-1,1,4,2
79,1,1,-1,2,99,4
63,2,-1,-1,2,6,3
37,2,5,-1,2,2,2
64,1,8,-1,1,5,3
63,3,-1,-1,2,2,4
56,2,5,-1,2,4,3
40,1,-1,-1,2,5,2
56,2,-1,-1,2,5,2
77,1,5,-1,2,1,-9
26,2,-1,-1,1,7,2
80,1,8,-1,1,6,3
43,1,9,-1,2,3,3
28,2,-1,-1,1,4,3
33,2,-1,-1,2,3,4
67,1,8,-1,2,6,4
61,1,-1,-1,2,5,1
48,1,1,-1,2,4,2
62,2,-1,-1,2,6,4
55,1,9,-1,2,6,3
67,1,8,-1,1,7,3
36,2,-1,-1,2,3,1
78,2,-1,-1,1,4,4
36,1,-1,-1,2,4,2
64,1,1,-1,2,4,3
45,2,-1,-1,2,4,2
38,1,5,-1,2,2,2
24,2,-1,-1,2,99,5
65,1,8,-1,1,99,3
-9,2,-1,-1,2,5,4
37,3,1,-1,2,99,4
58,3,-1,-1,1,99,4
62,2,-1,-1,2,99,3
44,1,-1,-1,2,2,2
54,3,-1,-1,1,5,2
42,1,1,-1,2,4,3
37,2,1,2,1,99,2
-9,2,-1,-1,1,4,3
32,2,1,-1,2,3,4
67,1,-1,-1,1,6,3
19,2,-1,-1,2,2,2
33,2,-1,-1,2,3,3
63,1,1,-1,2,4,3
55,3,8,-1,2,6,3
-9,3,-1,-1,1,6,2
80,1,-1,-1,2,99,3
27,3,8,-1,2,6,2
38,3,-1,-1,2,99,3
46,2,-1,-1,1,5,4
48,3,2,-1,2,-9,3
60,2,-1,-1,2,4,4
37,1,1,-1,2,4,2
49,1,1,-1,2,99,4
80,1,1,-1,2,4,3
39,1,-1,-1,2,2,2
27,3,5,-1,2,99,3
61,1,-1,-1,1,6,4
37,2,1,-1,2,99,2
69,1,-1,-1,2,6,3
19,2,-1,-1,2,4,3
55,3,8,-1,1,6,4
72,1,4,-1,2,3,4
20,2,-1,-1,2,2,2
65,2,8,-1,1,7,3
69,1,1,-1,2,4,4
79,1,1,-1,2,4,4
27,1,5,-1,2,2,2
53,1,1,-1,2,6,3
35,3,-1,-1,1,99,3
59,1,-1,-1,2,99,3
47,3,-1,-1,2,2,4
39,3,-1,-1,2,4,3
64,2,8,-1,1,6,3
76,1,8,-1,1,5,3
61,1,-1,-1,2,4,2
70,1,1,-1,2,6,3
80,1,-1,-1,2,4,4
67,1,-1,-1,1,4,4
24,3,1,-1,2,3,3
51,1,-1,-1,1,6,3
34,2,8,-1,1,7,2
43,1,-1,-1,2,4,4
51,2,-1,-1,1,4,4
63,1,-1,-1,2,2,2
37,1,7,-1,1,4,3
75,2,-1,-1,2,5,1
71,2,8,-1,2,6,2
27,1,-1,-1,2,2,2
80,1,1,-1,2,2,3
52,2,-1,-1,2,4,4
68,1,1,-1,2,2,3
19,2,-1,-1,1,3,3
57,1,1,-1,2,2,4
58,1,-1,-1,2,4,3
40,2,-1,-1,2,3,4
30,3,-1,-1,1,5,2
59,1,-1,-1,2,99,3
71,2,8,-1,2,4,3
73,2,-1,-1,2,99,2
-9,3,-1,-1,2,4,3
73,2,-1,-1,1,4,4
68,1,-1,-1,2,1,2
47,3,8,-1,2,7,2
63,2,-1,-1,2,99,4
48,2,6,-1,2,5,2
59,2,-1,-1,1,5,3
35,3,-1,-1,2,99,2
73,1,5,-1,2,2,3
56,1,8,-1,1,6,4
70,1,1,-1,2,2,3
80,2,-1,-1,2,3,2
34,1,-1,-1,1,3,4
72,1,-1,-1,2,5,3
59,2,-1,-1,2,99,4
61,1,1,-1,2,2,2
69,1,-1,-1,2,4,2
-9,1,1,-1,2,4,4
74,1,6,-1,2,1,3
50,1,8,-1,1,7,2
31,2,-1,-1,2,1,2
62,1,8,-1,1,6,4
60,2,5,-1,2,4,2
63,2,9,-1,2,3,3
56,1,6,-1,2,2,4
32,2,-1,-1,2,5,2
65,1,1,-1,2,3,2
59,1,-1,-1,1,6,3
77,1,4,-1,2,3,4
69,3,8,-1,1,6,3
26,2,-1,-1,1,5,4
-9,2,-1,-1,1,99,3
38,2,-1,-1,1,3,4
30,1,6,-1,2,2,2
60,1,-1,-1,2,5,2
36,2,-1,-1,2,4,2
68,1,8,-1,1,6,3
26,1,-1,-1,2,5,4
80,1,-1,-1,1,6,3
32,1,1,-1,2,3,4
-9,1,-1,-1,2,4,4
80,1,1,-1,2,2,3
31,1,5,-1,2,99,2
37,1,-1,2,1,6,3
26,3,-1,-1,2,5,3
20,3,-1,-1,2,4,1
72,1,-1,-1,2,5,4
65,1,8,-1,1,6,3
47,3,-1,-1,2,6,4
18,3,-1,-1,1,99,3
27,2,-1,-1,1,4,2
48,2,8,-1,1,4,4
74,3,-1,-1,1,4,3
69,1,8,-1,1,6,3
52,2,-1,-1,2,99,4
63,1,8,-1,2,6,3
58,1,-1,-1,2,5,2
55,1,-1,-1,1,4,4
80,1,-1,-1,2,2,2
46,2,-1,-1,2,3,3
77,2,-1,-1,1,7,2
-9,1,6,-1,2,4,3
56,2,-1,-1,2,5,2
42,1,6,-1,2,1,2
63,1,-1,-1,1,99,3
24,1,-1,-1,2,6,4
42,1,-1,-1,1,4,3
67,1,1,-1,2,3,4
78,1,1,-1,2,3,2
65,1,1,1,2,1,2
25,1,5,-1,2,5,3
24,1,-1,-1,2,3,4
40,2,8,-1,2,6,3
60,2,9,1,2,6,3
48,2,-1,-1,2,6,4
32,1,1,1,2,99,2
49,3,-1,-1,1,3,4
71,1,1,-1,2,3,4
72,2,1,-1,1,99,4
80,1,10,-1,2,4,1
-9,3,10,-1,2,6,4
70,2,-1,-1,2,3,4
33,3,-1,-1,2,4,2
34,2,-1,-1,2,2,2
80,1,-1,-1,2,4,3
54,1,-1,-1,2,99,2
53,2,8,-1,1,6,2
59,1,5,-1,2,3,2
38,2,-1,-1,1,4,1
27,2,5,-1,2,5,4
51,1,-1,-1,1,6,4
53,2,-1,-1,2,3,2
31,1,5,-1,2,2,4
31,2,-1,-1,2,4,3
75,1,8,-1,2,6,2
72,1,-1,-1,2,4,4
34,1,6,-1,2,2,4
40,1,-1,-1,2,4,3
64,1,8,-1,1,6,3
21,2,-1,-1,2,4,4
-9,3,-1,-1,2,5,3
53,3,1,-1,2,99,4
61,2,-1,-1,2,4,4
80,1,8,-1,1,7,4
65,1,1,-1,2,4,3
25,2,5,-1,2,3,2
64,1,5,-1,2,2,3
-9,1,3,-1,2,4,3
70,1,-1,-1,2,99,4
58,1,-1,-1,-9,6,4
67,1,-1,-1,2,4,3
58,1,8,-1,1,6,2
65,2,1,-1,2,1,4
76,2,-1,-1,2,99,3
32,2,-1,-1,2,7,2
45,1,-1,-1,1,6,3
52,2,-1,-1,2,4,2
34,1,-1,-1,1,4,4
21,3,-1,-1,2,99,2
59,2,8,-1,1,6,3
57,1,-1,-1,1,2,2
80,2,-1,-1,2,2,2
68,1,-1,1,2,5,3
76,1,8,-1,2,7,3
80,1,8,2,1,6,4
62,1,-1,-1,2,3,2
75,1,-9,-1,2,4,3
26,3,-1,-1,2,4,4
62,1,8,-1,1,6,4
36,1,1,-1,2,3,2
40,1,-1,-1,1,6,2
42,3,-1,-1,2,2,3
52,1,8,-1,1,6,3
63,3,1,-1,2,4,3
40,1,-1,-1,2,6,2
69,1,-1,-1,2,99,3
29,1,-1,-1,2,4,3
68,2,-1,-1,2,4,3
-9,2,-1,-1,2,4,3
72,1,8,-1,2,6,2
40,2,8,-1,1,6,2
69,1,10,-1,2,4,3
62,1,2,-1,2,4,4
56,1,1,-1,2,4,3
70,2,-1,-1,2,4,3
46,2,-1,-1,2,4,4
63,1,9,-1,2,2,4
33,3,-1,-1,1,6,3
30,2,-1,-1,2,4,2
36,1,1,-1,2,2,4
48,1,-1,-1,2,4,1
31,1,8,-1,1,7,3
65,2,-1,-1,2,6,2
57,1,8,-1,2,6,3
58,1,-1,-1,1,7,2
31,1,-1,-1,1,5,2
46,2,5,-1,1,2,3
77,1,6,-1,2,2,4
73,1,8,-1,1,6,4
20,2,-1,-1,2,2,2
30,3,5,-1,2,1,1
80,2,-1,-1,2,99,4
63,1,1,-1,2,5,4
59,2,-1,-1,1,4,2
66,1,1,-1,2,2,4
80,2,1,-1,2,4,2
37,1,-1,-1,2,3,2
50,2,1,1,1,6,5
27,2,-1,-1,2,5,3
23,1,5,-1,2,2,3
30,3,-1,-1,2,4,2
32,1,-1,-1,2,3,4
65,1,1,-1,2,2,3
45,1,-1,-1,2,4,4
60,1,1,-1,2,6,4
21,1,-1,-1,2,4,4
68,2,-1,-1,2,3,2
40,2,-1,-1,1,99,4
49,2,-1,-1,2,2,3
20,1,1,-1,2,2,2
51,2,8,-1,1,7,4
42,2,1,-1,2,4,4
56,2,-1,-1,2,4,3
21,1,5,-1,1,7,2
35,1,8,-1,1,7,3
32,2,-1,-1,2,99,1
41,1,1,-1,2,2,4
20,3,-1,-1,2,99,3
67,1,-1,-1,2,4,4
19,2,8,-1,1,7,3
23,1,-1,-1,2,3,2
50,1,10,-1,2,4,3
34,1,-1,-1,2,4,3
35,2,5,-1,2,4,3
42,1,-1,-1,2,6,3
-9,1,-1,-1,1,5,4
28,1,9,-1,2,7,2
33,1,2,-1,2,4,4
75,1,8,-1,1,99,2
41,1,5,-1,2,4,3
61,2,-1,-1,2,2,3
32,2,-1,-1,2,3,3
42,2,-1,-1,2,4,3
34,2,-1,-1,2,99,3
49,2,-1,-1,2,4,4
64,1,10,-1,2,4,2
38,2,-1,-1,2,3,5
65,2,-1,-1,2,99,4
36,1,5,-1,2,1,3
66,3,1,-1,2,4,2
71,1,8,-1,2,7,2
32,1,6,-1,2,2,3
65,1,-1,-1,2,99,4
54,2,8,-1,1,7,5
51,1,-1,-1,2,5,3
38,1,1,-1,2,99,3
-9,1,-1,-1,2,4,3
44,2,-1,-1,2,6,2
60,1,1,-1,2,99,3
46,1,-1,-1,2,4,2
72,1,1,-1,2,4,4
22,2,7,-1,2,2,3
69,1,8,-1,2,6,3
74,1,6,-1,2,2,4
73,1,-1,-1,2,4,4
77,1,1,-1,2,4,4
73,1,1,-1,2,99,3
51,1,-1,-1,2,1,4
59,1,-1,-1,2,6,3
70,1,-1,-1,1,6,3
53,3,-1,-1,2,6,4
75,1,1,-1,2,4,2
50,2,-1,-1,2,6,1
80,1,-1,-1,2,3,4
43,2,-1,-1,2,5,3
80,1,1,-1,2,2,4
80,1,2,-1,2,5,4
34,1,1,-1,2,3,3
67,1,1,-1,2,2,4
57,1,1,-1,2,2,2
64,1,8,-1,2,6,3
51,1,1,-1,2,3,3
56,2,-1,-1,2,4,2
42,2,-1,-1,2,6,3
-9,3,1,-1,2,2,1
74,2,1,-1,2,99,4
66,1,1,-1,2,3,4
44,1,-1,-1,2,6,2
27,1,5,-1,2,1,2
25,2,8,-1,2,5,2
51,1,8,-1,1,6,2
52,1,-1,-1,2,99,2
73,1,8,-1,1,6,4
35,1,1,-1,2,4,3
43,1,10,-1,2,99,-9
45,2,1,-1,2,3,4
-9,2,-1,-1,2,4,3
27,1,5,-1,2,1,2
27,2,-1,-1,1,2,3
37,1,8,2,1,7,4
52,1,-1,-1,2,7,3
73,1,4,-1,2,6,3
40,1,-1,-1,2,5,3
71,1,1,-1,2,4,4
-9,2,-1,-1,2,6,4
30,2,5,-1,2,2,1
26,1,-1,-1,2,4,3
29,3,6,-1,2,3,2
51,2,1,1,2,4,1
57,2,-1,-1,1,5,3
52,3,8,-1,2,99,3
75,2,-1,-1,1,6,2
25,2,1,-1,2,2,3
-9,1,-1,-1,2,99,2
48,3,2,-1,1,4,4
30,2,-1,-1,1,2,4
25,3,-1,-1,1,99,2
39,1,1,-1,2,4,1
21,1,7,-1,2,2,2
32,3,-1,-1,2,99,4
30,2,-1,-1,2,3,3
52,2,1,-1,2,99,3
65,1,1,-1,2,2,3
63,1,6,-1,2,4,4
38,2,6,-1,2,4,3
56,2,-1,-1,1,4,4
73,3,1,-1,2,2,4
34,2,-1,-1,2,5,4
56,2,1,-1,2,6,2
38,1,9,-1,1,6,3
61,1,8,-1,1,6,4
75,1,8,-1,2,3,3
42,1,6,-1,2,3,2
59,1,8,-1,2,6,3
61,1,-1,-1,2,4,2
38,1,8,-1,1,4,3
34,1,8,-1,2,6,3
36,1,-1,-1,2,4,3
74,1,1,-1,2,2,4
64,1,-1,-1,2,6,4
22,3,-1,-1,2,5,1
77,1,-1,-1,1,6,4
-9,3,10,-1,2,-9,2
37,3,1,-1,2,4,2
36,1,8,-1,1,4,3
51,1,-1,-1,1,6,2
27,2,-1,-1,2,2,2
37,2,1,-1,2,4,2
49,1,-1,-1,1,99,5
28,1,1,1,2,2,4
40,2,10,-1,2,2,2
46,3,-1,-1,2,4,2
21,1,-1,-1,1,6,4
63,1,-1,-1,1,6,3
68,1,1,-1,2,2,3
27,2,-1,-1,2,6,2
80,2,-1,-1,2,4,1
77,1,1,-1,2,4,2
64,1,1,-1,2,4,4
29,1,-1,-1,2,99,2
29,3,-1,-1,2,4,4
60,2,1,-1,2,99,4
22,1,5,-1,2,2,3
39,2,-1,-1,1,99,4
67,1,4,-1,2,3,4
53,1,-1,-1,2,2,4
63,2,3,-1,2,4,4
50,1,1,-1,2,2,2
49,1,-1,-1,2,2,4
57,2,8,-1,1,6,2
70,2,-1,-1,2,3,2
28,3,-1,-1,2,99,2
47,1,6,-1,2,2,3
28,2,-1,-1,2,4,2
55,1,1,-1,2,4,3
62,2,8,-1,1,5,3
62,1,8,-1,2,6,-9
47,2,1,-1,2,2,2
80,1,8,-1,1,-9,3
80,3,-1,-1,2,2,3
57,1,8,-1,1,6,3
56,1,8,-1,1,6,3
77,2,-1,-1,2,99,-9
18,1,8,2,2,6,3
65,2,-1,-1,1,4,4
30,1,-1,-1,2,4,3
66,1,8,-1,2,99,3
45,1,-1,-1,1,5,2
26,3,8,-1,2,5,3
28,3,-1,-1,1,1,4
36,2,-1,-1,2,99,2
36,2,8,-1,1,7,3
76,1,8,-1,2,7,4
59,1,8,-1,1,7,1
-9,2,8,-1,1,6,2
57,2,8,-1,1,6,2
35,2,-1,-1,2,4,2
42,2,-1,-1,2,4,4
35,2,-1,-1,1,4,3
41,1,5,-1,2,2,3
37,2,10,-1,2,6,2
53,1,-1,-1,1,6,3
26,2,-1,-1,2,4,2
45,2,-1,-1,2,4,2
32,2,-1,-1,2,4,2
37,2,-1,-1,1,4,4
38,3,-1,-1,2,4,3
50,2,-1,-1,1,6,4
36,1,8,-1,1,5,3
53,2,-1,-1,1,4,3
-9,1,8,-1,2,5,3
25,3,5,-1,2,4,2
42,1,5,-1,2,7,4
25,1,8,-1,1,6,3
61,1,1,-1,2,3,2
27,3,3,-1,2,4,3
41,2,8,2,2,5,4
56,1,1,-1,2,4,3
31,2,-1,-1,2,2,3
26,1,8,-1,2,6,3
61,1,-1,-1,2,3,3
44,1,-1,-1,2,4,4
77,3,8,-1,-9,5,3
27,3,-1,-1,1,99,4
77,2,-1,-1,2,5,4
-9,1,-1,-1,2,4,3
31,1,-1,-1,2,2,3
47,1,-1,-1,2,4,4
27,2,-1,-1,2,99,3
69,1,6,-1,2,1,4
66,1,-1,-1,-8,5,2
-9,1,8,-1,1,7,3
65,1,1,-1,2,6,3
18,2,-1,-1,2,6,4
64,2,9,-1,2,5,4
22,2,1,-1,2,99,1
42,1,-1,-1,2,2,3
54,1,-1,-1,2,3,2
52,1,-1,-1,2,6,2
80,2,-1,-1,1,7,4
28,2,3,-1,2,3,3
63,3,-1,-1,1,6,3
34,2,1,-1,2,2,3
72,1,-1,-1,1,5,3
63,1,1,-1,2,4,4
35,2,1,-1,2,2,2
-9,1,1,-1,2,99,-9
69,1,-1,-1,1,6,4
57,1,2,-1,1,4,2
28,3,-1,-1,1,99,3
67,1,-1,-1,2,4,3
66,1,-1,-1,1,6,2
41,3,-1,-1,2,5,2
65,1,10,-1,1,5,4
36,2,-1,-1,2,4,3
72,3,8,-1,1,6,4
60,1,-1,-1,2,99,4
25,1,-1,2,1,6,3
51,1,-1,-1,2,3,4
42,2,-1,-1,2,5,2
55,1,-1,-1,2,4,2
39,1,1,-1,2,3,3
32,1,-1,-1,1,6,5
30,3,-1,-1,2,2,2
42,2,-1,-1,2,99,3
40,2,-1,-1,2,4,2
59,2,-1,-1,1,5,4
-9,2,-1,-1,2,2,4
80,1,1,-1,2,4,3
57,1,7,-1,1,4,4
80,1,-1,-1,2,4,3
36,2,6,-1,2,99,4
27,1,-1,-1,2,99,2
32,2,-1,-1,2,6,2
67,1,-1,-1,2,99,3
52,1,8,-1,2,6,2
69,1,1,-1,2,2,4
57,2,-9,-1,1,99,2
18,2,-1,-1,2,99,3
52,1,3,-1,2,99,2
39,2,10,-1,2,3,3
62,1,1,-1,2,3,2
-9,1,-1,-1,2,3,4
60,1,-1,-1,1,99,2
35,2,-1,-1,2,3,2
27,3,-1,-1,2,3,4
27,2,-1,-1,2,3,3
34,2,-1,-1,2,4,2
68,1,2,-1,2,3,4
32,2,5,-1,1,4,3
35,1,1,-1,2,4,4
62,1,-1,-1,2,99,4
80,1,-1,-1,2,99,2
-9,3,-1,-1,2,2,2
60,1,-1,-1,2,2,2
34,1,-1,-1,2,2,1
55,2,-1,-1,1,99,3
51,2,-1,-1,2,4,2
39,2,8,-1,2,6,1
64,2,-1,-1,1,5,4
63,1,-1,-1,2,4,3
46,1,6,-1,2,2,3
72,1,4,-1,2,2,3
80,2,-1,-1,1,4,4
66,1,8,-1,1,99,2
60,1,1,-1,2,2,4
